person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,predicted_loan_status
0.166666667,-1,0.5,0.016938849,0.142857143,0.500827586,0.375280899,0.416666667,0.2,0.220588235,0,0,0,-1,0,1,0,0,0,0
0.333333333,0,0.5,-0.497326258,0,0.275862069,0.119101124,0.916666667,0.8,-0.632352941,0,0,0,0,0,0,0,0,1,0
-0.5,-1,0,-0.120632631,-0.571428571,-0.413793103,-0.465168539,-0.333333333,-0.2,-0.044117647,0,0,1,-1,0,0,0,0,1,0
-0.166666667,-1,0.5,0.706012055,-0.142857143,0.275862069,0.471910112,-0.166666667,-0.2,0.088235294,-1,0,0,-1,0,0,0,0,0,0
-0.333333333,-1,0.5,-0.673020452,0.285714286,0.275862069,-0.143820225,1.416666667,-0.4,0.720588235,-1,0,1,-1,0,1,0,0,0,0
0.166666667,0,-0.5,0.870475504,0,2.262068966,-0.474157303,0.833333333,1.2,0.264705882,-1,0,0,-1,0,0,1,0,0,0
-0.666666667,0,1,0.439297306,-0.571428571,-0.137931034,-0.094382022,-0.333333333,-0.4,0.147058824,-1,0,0,-1,1,0,0,0,0,0
1.333333333,-1,1,0.777517902,1.142857143,0,0.557303371,-0.333333333,1,1.235294118,-1,0,0,0,0,0,1,0,0,0
-0.5,0,1,0.117562207,-0.571428571,0.965517241,0.943820225,0.75,-0.2,0.588235294,0,0,0,-1,0,0,0,1,0,0
0.333333333,-1,0.5,-0.81100407,0,-0.313793103,0.849438202,0.75,1,-0.823529412,-1,0,0,-1,0,0,0,0,1,1
1.166666667,-1,0.5,1.059770233,0.857142857,-0.275862069,-0.501123596,-0.583333333,1.4,0.264705882,-1,0,0,-1,0,0,0,0,0,0
0.166666667,0,1,-0.39598166,0.285714286,-0.827586207,0.420224719,-0.666666667,0.2,-0.308823529,0,0,0,0,0,0,0,0,0,0
0,0,0.5,0.654536088,0.142857143,-0.275862069,-0.698876404,-0.5,0,0.911764706,-1,0,0,-1,0,1,0,0,0,0
0.166666667,0,0.5,-0.177486992,0,0.551724138,0.148314607,0.75,0,0.794117647,0,0,0,-1,0,0,1,0,0,0
-0.666666667,0,0,0.725197053,-0.571428571,0.275862069,0,-0.166666667,-0.4,0.897058824,-1,0,0,-1,0,0,0,1,0,0
1,0,0.5,0.61433208,1.142857143,2.344827586,0,1.166666667,0.8,0.191176471,-1,0,0,0,0,0,0,0,1,1
0.833333333,-1,0,0.102004018,0.714285714,0.827586207,0,0.583333333,0.4,0.514705882,0,0,0,-1,0,0,1,0,0,0
-0.833333333,0,1,-0.769460615,-0.571428571,-0.827586207,0.029213483,-0.416666667,0,-1.823529412,0,0,0,0,0,0,0,0,1,0
0.333333333,0,0,-0.376549379,0.428571429,0.551724138,0.02247191,1.083333333,0.2,0.308823529,0,0,0,0,0,0,0,0,1,0
0.333333333,0,0.5,-0.863695843,0.428571429,-0.689655172,0,0,0.4,0.176470588,-1,0,0,0,0,0,0,0,1,0
-0.666666667,-1,0,1.280408016,-0.571428571,0.275862069,-0.835955056,-0.333333333,-0.2,-1.044117647,0,0,0,-1,1,0,0,0,0,0
-0.666666667,-1,-0.5,-0.154324867,-0.571428571,0,0.887640449,0.083333333,-0.4,-1.029411765,-1,0,0,0,0,0,0,1,0,1
-0.333333333,0,0,-0.786399464,-0.428571429,-0.882758621,-0.748314607,-0.5,-0.4,0.808823529,0,0,0,0,1,0,0,0,0,0
-0.333333333,-1,0,-0.072350729,-0.285714286,-0.551724138,-0.087640449,-0.5,0,-0.294117647,-1,0,1,-1,1,0,0,0,0,0
-0.333333333,-1,-0.5,-0.287981042,-0.285714286,-0.689655172,-0.676404494,-0.5,-0.4,-0.514705882,0,0,0,0,0,0,0,1,0,0
-0.5,-1,0.5,0.119478646,-0.571428571,0.137931034,0.584269663,0,0,0.279411765,0,0,0,0,1,0,0,0,0,0
-0.166666667,-1,0.5,1.405388697,-0.142857143,2.24137931,0,0.5,-0.2,-0.970588235,-1,0,0,0,0,0,0,1,0,0
0.333333333,-1,1,13.56875998,0,2.344827586,-0.449438202,-0.75,1,-0.529411765,-1,0,0,-1,0,0,0,1,0,0
-0.666666667,0,0.5,-0.323012725,-0.571428571,0.275862069,0.316853933,0.583333333,0,0.382352941,-1,0,0,0,0,0,1,0,0,0
-0.666666667,0,0,0.345824532,-0.571428571,-0.027586207,0.314606742,-0.25,-0.2,-1.397058824,0,0,0,-1,0,0,0,1,0,0
1.833333333,0,1,1.110669208,0.857142857,-0.772413793,-0.229213483,-0.833333333,2.4,1.044117647,0,0,0,0,0,0,0,0,0,0
1.166666667,0,-0.5,0.000741847,0.857142857,-0.620689655,-0.080898876,-0.583333333,0.8,-0.147058824,0,0,0,0,0,0,0,0,0,0
-0.833333333,-1,0.5,0.021431147,-0.142857143,0.965517241,1.121348315,0.833333333,-0.4,0.691176471,-1,0,0,0,0,0,1,0,0,1
0.166666667,0,0.5,1.608799135,-0.142857143,-0.467034483,-1.015730337,-0.75,-0.2,-0.367647059,-1,0,0,-1,0,0,1,0,0,0
-0.5,-1,0.5,0.491329658,-0.571428571,1.710344828,-0.734831461,0.833333333,0,-0.352941176,0,0,1,-1,0,0,0,0,1,0
-0.5,0,0.5,0.488197414,-0.428571429,-0.068965517,0.184269663,-0.333333333,-0.4,0.338235294,0,0,0,0,1,0,0,0,0,0
-0.666666667,-1,-0.5,-0.42075112,-0.571428571,0,-0.703370787,0.416666667,0,-0.720588235,-1,0,0,0,1,0,0,0,0,0
-0.333333333,-1,-0.5,-0.620040183,-0.571428571,0.275862069,-1.116853933,1.25,0,-1.485294118,-1,0,0,0,0,0,1,0,0,1
0.5,0,0.5,-0.322497553,0.142857143,-0.344827586,-0.752808989,-0.083333333,1.2,-0.426470588,-1,0,0,-1,1,0,0,0,0,0
-0.333333333,0,1,0.418216475,-0.285714286,-0.496551724,0,-0.583333333,0,-0.544117647,0,0,0,0,0,0,0,1,0,0
0.666666667,-1,0,-0.521662975,0.428571429,-0.551724138,0.026966292,-0.166666667,1,0.132352941,0,0,0,0,0,0,0,0,1,0
-0.166666667,0,0.5,0.944639637,-0.571428571,3.09737931,0.84494382,1.25,-0.2,0.191176471,-1,0,0,0,0,0,0,1,0,1
0.5,-1,0.5,1.528205657,0.428571429,-0.027586207,-0.474157303,-0.5,0.8,1,0,0,0,-1,0,0,0,0,1,0
2.5,0,-0.5,-0.439194271,2.571428571,1.633655172,0.469662921,2.583333333,2.4,-0.823529412,-1,0,0,0,0,0,0,0,0,1
-0.666666667,-1,0,0.279037659,-0.571428571,0.275862069,0.107865169,0,-0.2,-1.044117647,0,0,0,-1,0,0,0,0,0,0
2.166666667,0,1,1.233918912,2.285714286,1.655172414,0.57752809,0.333333333,1.6,0.191176471,0,0,0,-1,0,0,0,0,1,0
0.5,-1,-0.5,-0.36830663,0.142857143,-0.718758621,-0.060674157,-0.5,0.2,0.191176471,-1,0,0,0,0,0,0,0,0,0
1,0,0.5,1.362773685,0.857142857,0.137931034,0.101123596,-0.416666667,1.2,0.338235294,-1,0,0,-1,1,0,0,0,0,0
-0.166666667,0,0.5,-0.619030447,-0.142857143,-0.689655172,0.112359551,-0.333333333,0,0.897058824,0,0,0,0,0,0,1,0,0,0
-0.166666667,-1,-0.5,0.273741693,-0.571428571,-0.406896552,0.107865169,-0.5,-0.4,-1.838235294,-1,0,0,0,0,1,0,0,0,1
-0.666666667,0,-0.5,-0.743475349,-0.571428571,0.275862069,-0.465168539,1.666666667,0,-1.176470588,-1,0,0,0,0,0,1,0,0,1
4.5,0,-0.5,-0.328020195,3.714285714,0.220689655,-0.287640449,0.583333333,2.8,0.411764706,0,0,0,0,1,0,0,0,0,0
2,0,0,0.230199371,1.428571429,1.655172414,0.02247191,1.166666667,1.8,0.779411765,-1,0,0,0,0,0,0,0,0,1
0.166666667,-1,0.5,0.037483901,0,-0.084413793,-0.161797753,-0.083333333,0.2,-0.235294118,-1,0,0,0,1,0,0,0,0,0
0.5,-1,0,0.865735923,0.142857143,2.134482759,0.128089888,0.833333333,0.4,0.985294118,-1,0,0,0,0,0,0,0,1,0
0,0,-0.5,-0.372489825,-0.285714286,-0.275862069,-0.040449438,0,-0.2,-0.985294118,0,0,0,0,0,0,1,0,0,0
0,0,0.5,-0.809850085,-0.142857143,-0.75862069,-0.856179775,-0.25,0,1.014705882,-1,0,0,0,0,0,0,1,0,0
1.666666667,0,-0.5,-0.550574417,1.714285714,0.386206897,0.887640449,1.25,2.2,-0.602941176,-1,0,0,0,0,1,0,0,0,1
-0.666666667,-1,0,-0.026438617,-0.428571429,-0.137931034,-0.080898876,-0.083333333,0,0.573529412,-1,0,0,-1,0,0,1,0,0,0
-0.333333333,-1,1,0.452485704,0.142857143,-0.137931034,-0.903370787,-0.333333333,0,0.617647059,-1,0,0,-1,1,0,0,0,0,0
-0.5,-1,0.5,-0.028190201,-0.142857143,0.068965517,0.316853933,0.083333333,-0.4,-0.705882353,-1,0,0,-1,0,0,0,0,1,0
-0.166666667,-1,-0.5,-0.58000103,-0.142857143,-0.896551724,-0.004494382,-0.666666667,0,0.735294118,-1,0,0,0,0,0,0,0,1,0
2.833333333,-1,0,2.107217557,2.571428571,1.839310345,0.166292135,0.083333333,1.4,0.102941176,-1,0,0,-1,0,0,1,0,0,0
-0.333333333,-1,-0.5,-0.473958065,0,-0.275862069,-0.869662921,0.166666667,0,0.088235294,-1,0,0,-1,0,1,0,0,0,0
-0.5,0,-0.5,-0.617526145,-0.571428571,0.275862069,-0.539325843,1.25,0,-0.808823529,-1,0,0,0,0,0,1,0,0,1
3.666666667,0,0,-0.316439132,3,0.882758621,0.417977528,1.333333333,2.6,1.235294118,-1,0,0,-1,0,0,0,0,0,0
-0.166666667,-1,-0.5,0.125413425,-0.142857143,0.551724138,0.269662921,0.333333333,-0.2,-0.294117647,0,0,0,0,1,0,0,0,0,0
1,-1,0.5,0.017454021,0.428571429,-0.689655172,-0.478651685,-0.666666667,1,0.308823529,-1,0,0,-1,1,0,0,0,0,0
-0.5,-1,0,1.601792798,-0.285714286,0.275862069,0,-0.416666667,-0.4,0.470588235,0,0,0,-1,0,0,0,0,1,0
-0.333333333,0,-0.5,0.46779661,-0.571428571,2.502206897,0,1.416666667,-0.4,0.220588235,-1,0,0,-1,0,0,0,0,1,0
-0.166666667,0,0,0.566421101,0.142857143,0.551724138,0.692134831,0.083333333,-0.2,0.161764706,-1,0,0,0,0,0,0,1,0,1
-0.666666667,0,0,0.616433981,-0.571428571,0.137931034,-0.921348315,-0.25,-0.2,0.411764706,-1,0,0,0,0,0,0,0,0,0
0.333333333,0,0,0.987172222,0,0,0.316853933,-0.416666667,0.4,0.441176471,-1,0,0,0,1,0,0,0,0,0
-0.5,0,-0.5,0.243676266,-0.571428571,0.068965517,0.269662921,-0.083333333,-0.4,-1.294117647,-1,0,0,0,0,0,1,0,0,0
1,-1,0.5,-0.247344289,1.142857143,-0.110344828,0.37752809,0.083333333,1,0.838235294,0,0,0,-1,0,0,0,1,0,0
0.166666667,0,0.5,0.486466437,0,-0.068965517,-0.591011236,-0.333333333,0.4,0.691176471,0,0,1,-1,0,1,0,0,0,0
0.166666667,-1,0,0.909525527,0.142857143,0.551724138,0.094382022,-0.083333333,0,-0.014705882,0,0,0,-1,0,0,0,0,1,0
-0.666666667,-1,-0.5,-0.123064242,-0.571428571,0.965517241,-1.006741573,1.083333333,0,-1.352941176,-1,0,0,-1,0,0,0,1,0,0
0.5,0,0,0.696471073,0.714285714,-0.068965517,-0.474157303,-0.416666667,0.4,0.558823529,0,0,0,-1,0,1,0,0,0,0
0.666666667,0,0,1.124455206,0.285714286,0.275862069,1.294382022,-0.333333333,1.2,0.044117647,-1,0,0,-1,1,0,0,0,0,1
-0.5,0,-0.5,1.879078873,-0.428571429,-0.275862069,-0.786516854,-0.666666667,0,-0.058823529,0,0,0,-1,0,0,1,0,0,0
0.333333333,0,0.5,-0.467920251,0.285714286,-0.275862069,0.615730337,0.166666667,0.8,-0.323529412,-1,0,0,0,1,0,0,0,0,0
-0.5,0,-0.5,-0.763196126,-0.571428571,-0.413793103,0.73258427,0.416666667,-0.4,-0.911764706,-1,0,0,0,0,1,0,0,0,1
0.333333333,0,0.5,0.747267014,0.285714286,0.209793103,-0.170786517,-0.25,0.8,0.352941176,-1,0,0,0,1,0,0,0,0,0
-0.166666667,-1,0.5,-0.62434702,0,0.551724138,-1.11011236,1.75,0,0.102941176,-1,0,0,0,0,0,0,0,0,1
1.5,-1,0.5,0.29853176,1.142857143,0.689655172,0.179775281,0.333333333,2,0.514705882,-1,0,0,0,0,0,0,0,1,0
-0.166666667,0,0.5,-0.128607491,-0.428571429,-0.265517241,-0.226966292,-0.166666667,-0.4,0.529411765,-1,0,0,0,0,1,0,0,0,0
0.833333333,0,0.5,2.714296018,0.714285714,0.965517241,0.359550562,-0.333333333,0.6,0.852941176,0,0,0,-1,0,1,0,0,0,0
0.333333333,-1,0.5,0.244129617,0.142857143,-0.903448276,-0.280898876,-0.833333333,0.4,-0.132352941,-1,0,1,-1,0,1,0,0,0,0
-0.166666667,-1,-0.5,0.16596775,0,-0.413793103,-0.791011236,-0.416666667,-0.2,0.367647059,-1,0,0,0,1,0,0,0,0,0
-0.166666667,0,1,-0.501633095,-0.571428571,-0.413793103,0.157303371,0,-0.4,-0.75,0,0,0,0,0,0,1,0,0,0
1.833333333,0,0,-0.208026377,1.428571429,0,0.943820225,0.166666667,2.2,0.382352941,-1,0,0,-1,0,0,0,0,1,0
0.666666667,-1,0.5,0.032806141,0.571428571,-0.137931034,0.107865169,-0.166666667,1,0.588235294,-1,0,0,0,0,0,0,0,0,0
-0.333333333,0,0.5,1.854577302,-0.428571429,2.206896552,0.107865169,0.25,-0.2,-0.779411765,0,0,0,0,0,0,1,0,0,0
-0.333333333,-1,-0.5,1.551532636,-0.285714286,-0.413793103,-1.256179775,-0.666666667,-0.4,-0.823529412,-1,0,0,-1,0,1,0,0,0,0
6.5,0,-0.5,-0.232218845,6,0.275862069,0,0.5,3,1.441176471,-1,0,0,0,1,0,0,0,0,0
-0.833333333,0,1,-0.680006182,-0.571428571,-0.689655172,0.107865169,-0.25,0,0.264705882,0,0,0,0,1,0,0,0,0,0
0.833333333,0,0,-0.550100459,0.428571429,-0.689655172,0,-0.416666667,0.2,-1.029411765,0,0,0,-1,0,0,0,0,1,0
-0.166666667,-1,1,-0.847972799,0,-0.482758621,1.22247191,0.416666667,0,-0.220588235,-1,0,0,0,1,0,0,0,0,1
0.333333333,-1,-0.5,1.070362166,0,-0.903724138,-1.114606742,-0.916666667,0.2,0.058823529,0,0,0,-1,0,0,0,0,0,0
-0.5,0,1,0.903405286,-0.571428571,-0.137931034,0.552808989,-0.5,0,0.838235294,0,0,0,-1,1,0,0,0,0,0
0,-1,0,-0.884220287,0.142857143,-0.068965517,0.215730337,1.583333333,-0.4,-0.279411765,-1,1,0,-1,0,0,0,1,0,1
0.166666667,-1,1,5.098387512,0.285714286,0.664965517,0.179775281,-0.666666667,0.2,0.426470588,-1,0,0,-1,0,0,0,0,0,0
-0.666666667,0,0.5,-0.018958323,-0.428571429,-0.331034483,-0.31011236,-0.333333333,-0.2,0.544117647,0,0,0,0,0,0,0,0,1,0
-0.333333333,0,0,0.845129051,-0.142857143,0,-0.746067416,-0.416666667,0.2,-0.220588235,-1,0,0,-1,1,0,0,0,0,0
-0.333333333,-1,0.5,-0.25511308,0.142857143,0.349793103,0.786516854,0.583333333,-0.4,0.102941176,-1,0,0,0,0,1,0,0,0,1
-0.333333333,-1,1,0.776302097,-0.428571429,1.655172414,-0.835955056,0.583333333,-0.2,0.955882353,-1,0,0,-1,0,0,1,0,0,0
0.333333333,0,-0.5,-0.59133481,0.142857143,0.965517241,-0.674157303,2.25,0.4,0.823529412,-1,0,0,-1,1,0,0,0,0,0
2.333333333,-1,0,-0.006285096,2.571428571,0,0.078651685,0,2.6,-0.102941176,0,0,1,-1,0,1,0,0,0,0
-0.333333333,0,0.5,-0.121436299,-0.571428571,-0.331034483,0.017977528,-0.25,0,-0.455882353,0,0,0,0,1,0,0,0,0,0
-0.666666667,0,1,-0.173241976,-0.571428571,-0.44137931,-0.435955056,-0.333333333,-0.2,-0.220588235,0,0,0,-1,0,0,0,0,0,0
2.166666667,0,-0.5,0.58566792,1.857142857,-0.551724138,-0.649438202,-0.666666667,1.4,0.882352941,0,0,0,0,0,0,0,0,1,0
-0.166666667,-1,-0.5,0.371315234,0.142857143,1.103448276,0.262921348,0.583333333,0,-1,0,0,0,-1,1,0,0,0,0,0
1.666666667,0,0.5,0.620081397,1.285714286,-0.275862069,0,-0.5,2,0.602941176,0,0,0,-1,0,0,0,0,1,0
1.666666667,-1,-0.5,1.118437999,1.285714286,-0.275862069,-0.869662921,-0.583333333,2.6,-0.720588235,0,0,0,-1,0,0,0,0,0,0
0.333333333,-1,0,0.607861522,0.571428571,0.051310345,-0.649438202,-0.25,0.2,0.985294118,0,0,0,-1,0,0,0,1,0,0
-0.5,0,0.5,-0.524135799,-0.285714286,0.275862069,0.912359551,1,0,0.544117647,-1,0,0,0,0,0,1,0,0,1
0,-1,0.5,-0.570934006,0.428571429,-0.551724138,1.301123596,-0.166666667,0.6,1.102941176,-1,0,0,0,0,0,1,0,0,1
-0.5,0,0,0.206006903,-0.571428571,0.551724138,0,0.333333333,-0.4,-0.882352941,0,0,0,0,1,0,0,0,0,0
-0.333333333,0,-0.5,-0.029220545,-0.571428571,0.413793103,-1.256179775,0.416666667,-0.4,0.441176471,-1,0,0,-1,0,0,0,0,1,0
0.666666667,0,0,0.496295915,0,0.649103448,0.880898876,0.166666667,0.4,-0.617647059,0,0,0,0,0,0,1,0,0,0
0,-1,1,-0.472391943,-0.142857143,-0.324137931,0,0.083333333,-0.2,0.602941176,-1,0,0,0,1,0,0,0,0,0
-0.5,0,1,1.476255731,-0.571428571,2.206896552,2.020224719,0.416666667,-0.2,-0.397058824,-1,0,0,0,0,0,1,0,0,1
-0.5,-1,0,-0.643428984,-0.428571429,0.275862069,1.417977528,1.333333333,0,-0.044117647,-1,0,0,0,1,0,0,0,0,1
0.5,0,1,1.283931791,0,2.344827586,-0.004494382,0.583333333,0.2,-0.029411765,0,0,0,-1,0,0,0,1,0,0
0.5,-1,0.5,1.081221988,0.285714286,0.620689655,0,-0.166666667,1.2,0.029411765,-1,0,0,0,0,0,0,0,0,0
-0.5,0,0.5,-0.269187574,-0.142857143,-0.124137931,-0.903370787,0.083333333,-0.2,-0.985294118,-1,0,0,0,0,0,0,0,0,1
1,-1,-0.5,0.300386379,0.857142857,0.689655172,1.121348315,0.333333333,0.4,-0.132352941,-1,0,0,-1,0,0,1,0,0,1
4.166666667,-1,-0.5,-0.206583896,4.142857143,0.496551724,-0.465168539,0.666666667,5.2,1.279411765,-1,0,0,-1,0,0,0,1,0,0
-0.333333333,-1,0.5,-0.672649529,0,0.137931034,-0.040449438,1.166666667,-0.2,-1.147058824,-1,1,0,-1,1,0,0,0,0,1
2.166666667,0,0,-0.473937458,1.857142857,-0.275862069,-0.566292135,0.166666667,2,0.191176471,-1,0,0,0,0,0,1,0,0,0
0.666666667,-1,0,-0.314254804,0.571428571,-0.620689655,-0.051685393,-0.416666667,0.4,-0.352941176,-1,0,0,0,1,0,0,0,0,0
0.833333333,0,0,0.102333728,0.714285714,0.103448276,0.375280899,0,0.6,-0.411764706,0,0,0,0,0,0,0,0,0,0
0.833333333,-1,0.5,0.578270053,0.285714286,0.275862069,0.08988764,-0.083333333,0.8,0.705882353,0,0,0,0,1,0,0,0,0,0
0.5,0,0,-0.06410798,0.571428571,2.244137931,-0.948314607,2.166666667,0.6,-1.617647059,-1,0,0,-1,0,1,0,0,0,0
1.166666667,0,0.5,-0.385946113,0.571428571,-0.965517241,-0.516853933,-0.833333333,1.4,0.029411765,0,0,0,0,0,0,0,0,1,0
-0.333333333,0,0.5,-0.231580032,-0.571428571,1.24137931,-0.141573034,1.5,-0.4,-0.911764706,-1,0,0,0,0,0,0,0,0,1
-0.666666667,0,0,-0.618474061,-0.571428571,0.965517241,-0.986516854,2.333333333,0,0.441176471,-1,0,1,-1,1,0,0,0,0,0
-0.833333333,-1,1,-0.131430632,-0.571428571,0.413793103,-0.226966292,0.5,-0.2,0.838235294,0,0,0,0,1,0,0,0,0,0
0,0,0.5,0.049951059,-0.428571429,0.479310345,-0.653932584,0.416666667,0,0.529411765,0,0,0,-1,1,0,0,0,0,0
-0.166666667,-1,0.5,0.010035547,0,0.965517241,0.631460674,0.833333333,-0.2,0.088235294,-1,0,0,-1,1,0,0,0,0,0
-0.333333333,-1,0,0.744052341,-0.285714286,0.220689655,-0.143820225,-0.25,0,-0.544117647,0,0,0,-1,0,0,0,1,0,0
1.166666667,-1,0,-0.486693112,0.571428571,-0.413793103,-0.474157303,0,0.2,0.441176471,0,0,0,0,0,0,0,1,0,0
-0.5,-1,0,0.984699397,-0.285714286,0.551724138,0.157303371,-0.166666667,-0.2,-0.911764706,0,0,0,0,0,0,0,0,0,0
-0.333333333,-1,0.5,0.022214208,-0.571428571,1.24137931,-0.786516854,1.083333333,-0.2,-0.382352941,0,0,0,0,0,0,0,0,0,0
-0.166666667,-1,-0.5,-0.287939828,-0.428571429,1.931034483,0.471910112,2.416666667,-0.4,-0.632352941,-1,0,0,0,0,1,0,0,0,1
0.333333333,-1,-0.5,-0.130503323,0.714285714,0.275862069,-0.703370787,0.333333333,0.6,0.823529412,0,0,0,0,0,0,0,1,0,0
1.666666667,0,0.5,-0.247694606,1.285714286,-0.137931034,-0.247191011,0.083333333,1.6,0.367647059,0,0,0,0,0,0,1,0,0,0
-0.666666667,0,0,-0.739395188,-0.571428571,-0.820689655,-0.094382022,-0.416666667,-0.2,-0.205882353,-1,0,0,0,1,0,0,0,0,0
2.666666667,0,-0.5,-0.598835712,2.142857143,-0.110896552,0.240449438,0.583333333,2.4,-0.073529412,0,0,0,0,0,0,0,0,1,0
0.166666667,-1,0,-0.227767761,-0.142857143,-0.903448276,-0.566292135,-0.75,0.8,-0.441176471,-1,0,0,-1,0,1,0,0,0,0
-0.333333333,0,1,-0.497388079,-0.428571429,-0.896551724,0,-0.75,-0.2,-0.794117647,0,0,0,0,1,0,0,0,0,0
0.166666667,0,0.5,-0.127700788,0.285714286,0.965517241,0.483146067,1.083333333,1,0.426470588,-1,0,0,0,0,0,0,0,1,1
0,-1,0,1.237442687,0,-0.413793103,-0.566292135,-0.666666667,-0.2,-0.117647059,0,0,0,-1,0,0,0,1,0,0
0.666666667,0,-0.5,-0.362680954,0,0.137931034,0.793258427,0.5,0.2,-0.294117647,-1,0,0,0,0,0,1,0,0,1
3,-1,0,-0.175817835,2.285714286,1.310344828,0.262921348,1.5,1.6,0.720588235,0,0,0,-1,0,0,0,1,0,0
0.833333333,0,0.5,0.87043429,0.285714286,1.379310345,-0.056179775,0.333333333,1.2,0.073529412,0,0,0,0,0,0,1,0,0,0
0.166666667,0,0,0.047519448,0.571428571,0,1.186516854,0,0.2,0.058823529,-1,0,0,0,1,0,0,0,0,1
1.666666667,0,0,0.018031013,1.142857143,0.674482759,-0.253932584,0.583333333,1.4,-1.102941176,0,0,0,-1,1,0,0,0,0,0
0.333333333,0,0.5,1.091401782,0,1.379310345,0.150561798,0.25,0.8,0.279411765,-1,0,0,-1,0,0,1,0,0,0
0.5,0,0.5,-0.473855031,0.714285714,0,0,0.5,0.6,0.617647059,-1,0,0,0,0,0,0,0,1,0
2.833333333,0,0,-0.026912575,2.142857143,0.1,-0.835955056,0.083333333,2,0.676470588,0,0,0,0,1,0,0,0,0,0
0.166666667,-1,0,0.364020401,0.428571429,1.112413793,0.211235955,0.583333333,0.8,-1.470588235,0,0,0,-1,1,0,0,0,0,0
0.333333333,-1,0,4.327608057,0.285714286,0.155586207,-0.24494382,-0.75,0.2,0.558823529,-1,0,0,-1,0,0,0,0,0,0
0.333333333,-1,0,-0.617258256,0,-0.137931034,0.959550562,0.583333333,0.6,-0.588235294,-1,0,0,0,1,0,0,0,0,1
-0.5,-1,1,0.304775643,-0.571428571,-0.551724138,-0.95505618,-0.583333333,-0.2,-0.058823529,0,0,0,0,1,0,0,0,0,0
1.833333333,-1,0.5,-0.695296481,1.428571429,-0.413793103,0.107865169,0.25,1.4,0.455882353,-1,0,0,0,0,0,0,0,1,0
0.333333333,0,0,-0.496481377,0.857142857,-0.662068966,0.943820225,-0.416666667,0.4,0.735294118,0,0,0,0,1,0,0,0,0,0
0.333333333,0,-0.5,0.147771882,0.285714286,-0.234482759,0.584269663,-0.333333333,1,-0.558823529,0,0,0,0,0,0,0,0,1,0
1.333333333,0,0.5,0.343392922,1.428571429,0.662068966,1.053932584,0.25,0.2,1.058823529,-1,0,0,0,0,0,0,0,1,1
0.166666667,-1,0,-0.328823863,0.142857143,-0.772413793,-1.004494382,-0.583333333,1.2,-0.602941176,0,0,0,0,0,0,0,0,1,0
-0.333333333,-1,0,1.032260059,-0.285714286,-0.220689655,1.112359551,-0.583333333,-0.2,-0.397058824,0,0,0,-1,1,0,0,0,0,0
0.833333333,-1,0.5,-0.201164288,0.428571429,1.655172414,0.557303371,1.916666667,0.2,0.132352941,-1,0,0,-1,0,0,1,0,0,0
-0.666666667,0,1,0.266158364,-0.142857143,0.275862069,0.02247191,0,0,0.661764706,0,0,0,0,0,0,0,0,1,0
-0.5,-1,0,-0.740817062,-0.571428571,-0.344827586,-0.698876404,0.5,-0.4,-0.441176471,0,0,0,0,1,0,0,0,0,0
-0.166666667,-1,-0.5,0.364597393,-0.428571429,0.275862069,-0.280898876,0,-0.2,0.147058824,0,0,0,0,1,0,0,0,0,0
-0.333333333,-1,-0.5,-0.072371336,0,0.896551724,-0.835955056,0.916666667,0,-0.367647059,0,0,0,-1,0,0,1,0,0,0
0.666666667,0,0.5,1.486538561,0.285714286,-0.096551724,-0.170786517,-0.583333333,1,0.147058824,-1,0,0,0,0,0,0,0,0,0
-0.166666667,-1,-0.5,-0.652805111,-0.285714286,0.616413793,-0.824719101,1.916666667,0.4,-0.867647059,0,0,0,-1,0,0,0,0,1,0
-0.666666667,-1,1,-0.540477049,-0.285714286,-0.368965517,0.804494382,0.083333333,0,-0.955882353,-1,0,0,-1,0,0,0,0,0,1
2.833333333,0,-0.5,0.24009067,2.428571429,0.965517241,0.157303371,0.583333333,1.8,-0.367647059,0,0,1,-1,0,0,1,0,0,0
-0.333333333,-1,0.5,-0.958899593,-0.571428571,-0.787310345,0.435955056,-0.083333333,0,-0.514705882,0,0,0,0,0,0,0,0,1,0
1.5,-1,0.5,2.838946989,0.714285714,-0.206896552,-0.791011236,-0.75,1.2,0.044117647,-1,0,0,-1,1,0,0,0,0,0
0.333333333,0,-0.5,-0.202215239,0.142857143,0.275862069,0.584269663,0.416666667,1.2,0.235294118,-1,0,0,-1,0,0,1,0,0,0
0.833333333,0,1,0.417866158,0.714285714,0.593103448,0.887640449,0.166666667,0.2,-1.294117647,0,0,0,-1,0,0,0,0,1,0
0.5,0,1,-0.664839524,0.285714286,0.093655172,0.916853933,1.083333333,1.2,0.411764706,-1,0,0,0,1,0,0,0,0,1
-0.666666667,-1,-0.5,0.368492092,-0.428571429,1.517241379,-0.478651685,0.833333333,0,-0.75,0,0,0,0,0,0,1,0,0,0
0.5,0,0,0.170027304,0.285714286,-0.786206897,0.543820225,-0.75,0.4,-0.544117647,-1,0,0,0,0,0,0,0,0,0
